,path,page,text
451,dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\020-linguaggi-e-grammatiche-24.pdf,16,"9/28/2021
1702-linguaggio -e-grammatiche -24
33Espressioni regolari
i linguaggi rappresentabili con espressioni regolari sono una 
interessante sottoclasse stè forma sintetica di s◦tforma sintetica
espressioni sintetiche si ottengno definendo delle 
precedenze tra gli operatori: *> ◦> +
esempio : 
(a+(b(cd))) = a+bcdforma sinteticaesempio : 
(a+b)*rappresenta L=({ a}{b})*
esempio : 
(a+b)*arappresenta L={x|x {a,b}*“x termina con a”}
34Esercizio
data una mappa stradale, scrivere un’espressione regolare che 
definisca tutti i percorsi possibili tra A e B
adec +adg+fec+fg= 
= ad(ec+g) + f(ec+g) = 
= (ad+f)(ec+g)A Ba d c e
f g
33
34"
452,dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\020-linguaggi-e-grammatiche-24.pdf,17,"9/28/2021
1802-linguaggio -e-grammatiche -24
35Esercizio
data una mappa stradale, scrivere un’espressione regolare che 
definisca tutti i percorsi possibili tra A e B
f(ebd)*gA Bd e
f gb
36Esercizio
data una mappa stradale, scrivere un’espressione regolare che 
definisca tutti i percorsi possibili tra A e B
a(deb)*decA Ba d c eb
35
36"
453,dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\020-linguaggi-e-grammatiche-24.pdf,18,"9/28/2021
1902-linguaggio -e-grammatiche -24
37Esercizio
data una mappa stradale, scrivere un’espressione regolare che 
definisca tutti i percorsi possibili tra A e B
a(deb)*dgA Ba d e
gb
38Esercizio
data una mappa stradale, scrivere un’espressione regolare che 
definisca tutti i percorsi possibili tra A e B
f(edb)*ecA Bd c e
fb
37
38"
454,dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\020-linguaggi-e-grammatiche-24.pdf,19,"9/28/2021
2002-linguaggio -e-grammatiche -24
39Esercizio
data una mappa stradale, scrivere un’espressione regolare che 
definisca tutti i percorsi possibili tra A e B
f(ebd)*g+ f(ebd)*ec+ a(deb)*dec+ a(deb)*dg=
= f(ebd)*(g+ec) + a(deb)*d(g+ec) =
= (f(ebd)*+a(deb)*d) (g+ec) =
= (f+ad)(ebd)*(g+ec)A Ba d c e
f gb
40Le grammatiche formali
1940 Post e Markof, riscrittura e derivazione di 
stringhe
1950 Chomsky, classificazione delle grammatiche 
nell’ambito degli studi sul linguaggio 
naturale
1960 Backus Naur Form per descrivere Algol•approccio generativo alla descrizione dei 
linguaggi
•metodo di costruzione delle stringhe basato sulla 
riscrittura39
40"
455,dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\020-linguaggi-e-grammatiche-24.pdf,20,"9/28/2021
2102-linguaggio -e-grammatiche -24
41Grammatiche formali
•grammatiche di Chomsky
•-produzioni
•riconoscimento di linguaggi
42Grammatiche di Chomsky
unagrammatica è una quadrupla 
G=<VT, VN, P, S>
•VT è l’alfabeto (finito) di simboli terminali
•VNè un insieme (finito) di simboli non terminali , o 
categorie sintattiche , tale che VN= 
•P, detto insieme delle produzioni , è una relazione 
binaria finita su
(VTVN)*◦VN◦(VTVN)*(VTVN)*
•SVNè l’assioma<,>P si indica generalmente con →forma sintetica41
42"
456,dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\020-linguaggi-e-grammatiche-24.pdf,21,"9/28/2021
2202-linguaggio -e-grammatiche -24
43Esempio
una grammatica definisce implicitamente tutte le stringhe 
di terminali generabili a partire dall’assioma tramite una 
sequenza di riscritture
esempio:
G=<{a, b, c}, {S, B, C}, P, S>, con P composto da:
S → aSS → B B → bB
B → bCC → cCC → c
genera L(G) = { anbmch| n0, m, h1}
→ 1→ 2 …→ n
viene anche indicato con
→ 1| 2|…|nforma sintetica
44Linguaggio generato
•derivazione diretta : relazione su
(V*◦VN◦V*) V*
<,> appartiene alla relazione (si scrive  ) se
 V*◦VN◦V*ed ,,V*t.c. ==e →P
e sono dette forme di frase
•derivazione : chiusura riflessiva e transitiva della 
derivazione diretta, si rappresenta con *
•il linguaggio generato da G è L(G) = {x|x VT*S*x}
•due grammatiche G1e G2sono equivalenti se 
L(G1)=L(G2)
talvolta al posto di *forma sinteticaVTVNviene talvolta indicato con Vforma sintetica43
44"
457,dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\020-linguaggi-e-grammatiche-24.pdf,22,"9/28/2021
2302-linguaggio -e-grammatiche -24
45Grammatiche formali
esempio : generazione di { anbncn|n1}
grammatica G=<{ a, b, c},{S,B,C,F,G},P,S>
con P composto da
S → aSBC CB → BC
SB → bFFB → bF
FC → cGGC → cG
G → 
per generare aabbcc
SaSBC aaSBCBC aaSBBCC
aabFBCC aabb FCC aabbc GC
aabbcc G aabbcc
46Grammatiche formali
osservazione : non è detto che una sequenza di derivazioni 
porti ad una stringa del linguaggio
esempio : 
la grammatica G=<{ a, b, c}, {S, A}, P, S> con
S → aSc| A
A → bAc| 
genera {anbmcn+m|n,m0}
esempio : 
la grammatica G=<{a, b, c}, {S, A}, P, S> con
S → Ab
A → Sa
genera 45
46"
458,dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\020-linguaggi-e-grammatiche-24.pdf,23,"9/28/2021
2402-linguaggio -e-grammatiche -24
47Grammatiche di Chomsky
•di tipo 0, non limitate
•di tipo 1, context sensitive, contestuali
•di tipo 2, context free (CF), non contestuali
•di tipo 3, lineari destre (RL), regolari
48Grammatiche di Chomsky
di tipo 0, non limitate
•sono le meno restrittive
•produzioni del tipo
→, V*◦VN◦V*, V*
ammettono anche derivazioni che accorciano stringhe
linguaggi di tipo 0
esempio :
il linguaggio { anbn|n1} è di tipo 0 in quanto generato da
S → aAB B → b
aA → aaAbaAb→ ab
aAA → aA 47
48"
459,dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\020-linguaggi-e-grammatiche-24.pdf,24,"9/28/2021
2502-linguaggio -e-grammatiche -24
49Grammatiche di Chomsky
di tipo 1, context sensitive, contestuali
•produzioni che non riducano la lunghezza delle forme di frase
→, ||≤||, V*◦VN◦V*, V*
linguaggi di tipo 1
esempio :
il linguaggio { anbncn|n1} è di tipo 0 in quanto generato da
S → aSBC CB → BC 
SB → bF FB → bF
FC → cG GC → cG
cG → c
ma è anche di tipo 1, infatti è generato anche da
S → aSBc| aBc
cB → Bc
bB → bb
aB → ab
50Generazione di stringhe di anbncn
(1)S → aSBc | aBc    (2)cB → Bc 
(3)bB → bb (4)aB → ab
SaSBc
aaSBcBc
aaaSBcBcBc
aaaaBcBcB cBc
aaaaBcB cBBcc 
aaaaBcBB cBcc 
aaaaB cBBBccc 
aaaaBB cBBccc 
aaaaBBB cBccc aaaaBBBBcccc
aaaabBBBcccc
aaaab bBBcccc
aaaabb bBcccc
aaaabbbbcccc49
50"
460,dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\020-linguaggi-e-grammatiche-24.pdf,25,"9/28/2021
2602-linguaggio -e-grammatiche -24
51Grammatiche di Chomsky
di tipo 2, context free (CF), non contestuali
•produzioni del tipo
A→, AVN, V+
linguaggi di tipo 2
esempio :
il linguaggio { anbn|n1} è di tipo 0 in quanto generato da
S → aAb
aA → aaAb
A → 
ma è anche di tipo 2, infatti è generato anche da
S → aSb| ab
52Esempi di linguaggi di tipo 2
linguaggio delle espressioni aritmetiche con la variabile i (come per 
esempio “i*i+(i*i+(i))*i*i ”, oppure “((i+i)*i) ”). 
L’assioma è E. 
E → E+T | T
T → T*F | F
F → i| (E)
grammatica delle parentesi ben bilanciate (esempio “ (((())))() ”)
S → ()| SS | (S)
da quale sequenza di produzioni è generata “ ()((()())) ” ?
grammatica delle stringhe palindrome (esempio “elle”, “ereggere”)51
52"
461,dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\020-linguaggi-e-grammatiche-24.pdf,26,"9/28/2021
2702-linguaggio -e-grammatiche -24
53Grammatiche di Chomsky
di tipo 3, lineari destre (RL), regolari
•produzioni del tipo
A→, AVN, (VT◦VN)VT
•linguaggi di tipo 3
esempio :
il linguaggio {anb|n0} è di tipo 3 in quanto generato da
S → aS
S → b
si possono anche definire grammatiche lineari sinistre (LL) con 
A→, AVN, (VN◦VT)VT
esempio : il linguaggio { anb|n0} è anche generato da
S → Tb| b
T → a| Ta
teorema : i linguaggi generati da grammatiche LL e RL coincidono
54Grammatiche di Chomsky
un linguaggio è strettamente di tipo n se esiste una 
grammatica di tipo n che lo genera e non esiste una 
grammatica di tipo m>n che lo genera
esempio : il linguaggio { anbn|n1} è generato da 
una grammatica di tipo 2 e non è generato da 
nessuna grammatica di tipo 353
54"
462,dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\020-linguaggi-e-grammatiche-24.pdf,27,"9/28/2021
2802-linguaggio -e-grammatiche -24
55Grammatiche di Chomsky
contenimento tra i linguaggitipo 0
tipo 1
tipo 2
tipo 3
56Grammatiche di Chomsky
quadro riassuntivo della classificazione delle 
grammatiche secondo Chomskytipo produzioni vincoli
tipo 0
non limitate→ V*◦VN◦V*, V*
tipo 1
contestuali→||≤||
V*◦VN◦V*, V*
tipo 2
non contestualiA→ AVN, V+
tipo 3
regolariA→ AVN, (VT◦VN)VT55
56"
463,dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\020-linguaggi-e-grammatiche-24.pdf,28,"9/28/2021
2902-linguaggio -e-grammatiche -24
57-produzioni
•con grammatiche di tipo1, 2, 3 non è possibile
generare la stringa vuota
–per generare occorre una produzione →che
viene detta-produzione
–per Chomsky tutti ilinguaggi checontengono -
produzioni sono linguaggi di tipo0
•qual è l’impatto sui corrispondenti linguaggi
delle-produzioni nelle grammatiche ?
–se ammettiamo -produzioni dobbiamo fare 
attenzione , altrimenti rischiamo di snaturare la 
gerarchia di Chomsky
58-produzioni : variazione della gerarchia
con le seguenti modifiche , ilinguaggi generati dale 
diverse tipologie di grammatiche rimangono inalterati , 
salvo per la possibilità di generare la stringa vuota
tipo-produzioni ammesse
0 tutte (per definizione)
1 solo sull’assioma quando quest’ultimo non 
compare mai a destra di una produzione
2 tutte
3 tutte57
58"
464,dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\020-linguaggi-e-grammatiche-24.pdf,29,"9/28/2021
3002-linguaggio -e-grammatiche -24
59Esempi di grammatiche
•il linguaggio {w ◦w| w (a+b)*}
•è generato dalla grammatica contestuale
S → T | 
T → aAT | bBT | A0a| B0bAa→ aA
Ab→ bA
Ba→ aB
Bb→ bBAA0→ A0a
BA0→ A0b
AB0→ B0a
BB0→ B0b(1) (2) (3)
A0→ a
B0→ b(4)
•le (1) generano insieme caratteri della prima e della seconda 
stringa; A0(B0) è l’ultimo carattere della prima stringa
•le (2) e le (3) separano la prima stringa dalla seconda
•le (4) chiudono la generazione, se sono applicate troppo presto 
il processo diverge
60Esempi di grammatiche
•il linguaggio {(x #)*| x = permutazione di (a,b,c)} (che contiene 
per esempio le stringhe , abc# , acb# , bac#cab# , ecc)
•ma è generato anche dalla grammatica CF:
S → E#S |  E → abc | acb | cba | cab | bac | bca
•ed anche dalla grammatica regolare:
S → aX | bY | cZ | 
X → bX| cX
X→ cR
X→ bRR → #S
Y → aY| cY
Y→ cR
Y→ aRZ → aZ| bZ
Z→ bR
Z→ aRS → S’ |  A → a
B → b
C → cAB → BA
AC → CA
BC → CBS’ → ABC#
S’ → ABC#S’è generato dalla grammatica contestuale:59
60"
465,dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\020-linguaggi-e-grammatiche-24.pdf,30,"9/28/2021
3102-linguaggio -e-grammatiche -24
61Forma normale di Backus
•la BNF è una notazione CF con alcuni accorgimenti 
sintattici che ne aumentano la leggibilità
<sequenza istruzioni> ::= <istruzione>; 
{<istruzione>;}
<istruzione if> ::= if ( <condizione> ) 
<istruzione> [else <istruzione>]esempio
può essere riscritto:
Q → I;| I;Q
può essere riscritto:
F → if( C )I else I | if( C )I
62Riconoscimento dei linguaggi
•esistono linguaggi a cui non corrisponde alcun algoritmo 
di decisione
•i linguaggi di tipo 3 sono riconosciuti da dispositivi con 
memoria costante in tempo lineare (automi a stati finiti)
•i linguaggi strettamente di tipo 2 sono riconosciuti da 
dispositivi non deterministici con pila in tempo lineare 
(automi a pila non deterministici)problema : 
stabilire se una stringa appartiene ad un dato linguaggio61
62"
466,dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\020-linguaggi-e-grammatiche-24.pdf,31,"9/28/2021
3202-linguaggio -e-grammatiche -24
63Riconoscimento dei linguaggi
•i linguaggi strettamente di tipo 1 sono riconosciuti da 
dispositivi non deterministici con memoria che cresce 
linearmente con la lunghezza della stringa da esaminare 
(automi non deterministici “linear bounded”)
•i linguaggi strettamente di tipo 0 sono riconosciuti da 
macchine di Turing con memoria e tempo illimitati
–è possibile che non esista un algoritmo di decisione ma un 
processo semidecisionale, in cui, se la stringa non fa parte del 
linguaggio non è detto che la computazione termini
63"
467,dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\022-espressioni-regolari-07.pdf,0,"1Esercizi di Informatica Teorica
Espressioni regolari
queste esercitazioni sono il frutto del lavoro di molte persone, tra le quali 
Luca Cabibbo, Walter Didi mo e Giuseppe Di Battista"
468,dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\022-espressioni-regolari-07.pdf,1,"2
Notazione sulla difficoltà degli esercizi
facile
non difficile
difficile
molto difficile
"
469,dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\022-espressioni-regolari-07.pdf,2,"3Espressioni regolari
esercizio 1
dire se le seguenti affermazioni sono vere o false:
1.a L(∅*) = ∅
1.b baa ∈L(a*b*a*b*)
1.c abcd ∈L( (a (cd)*b)*)
1.d L(a*b*)∩L(b*a*)=  L ( a*+b*)
1.e L((ab)*)∩L((cd)*)=  ∅
1.f L((abb + a)*a) = L(a(bba + a)*)
1.g L((a+b)*) = L((a*b*)*)
"
470,dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\022-espressioni-regolari-07.pdf,3,"4Espressioni regolari
esercizio 1
dire se le seguenti affermazioni sono vere o false:
1.a L(∅*) = ∅
1.b baa ∈L(a*b*a*b*)
1.c abcd ∈L( (a (cd)*b)*)
1.d L(a*b*)∩L(b*a*)=  L ( a*+b*)
1.e L((ab)*)∩L((cd)*)=  ∅
1.f L((abb + a)*a) = L(a(bba + a)*)
1.g L((a+b)*) = L((a*b*)*)
"
